Tipo;Produto;Ano;Quantidade
ou_Refrigerante;  Refrigerante +50% suco;1998;0
ou_Sangria;  Sangria;1998;0
ou_Vinagre_balsamico;  Vinagre balsamico;1998;0
ou_Vinagre_duplo;  Vinagre duplo;1998;0
ou_Vinagre_simples;  Vinagre simples;1998;2394887
ou_Vinho_acetificado;  Vinho acetificado;1998;4606230
ou_Vinho_base;  Vinho base para espumantes;1998;0
ou_Vinho_composto;  Vinho composto;1998;1137668
ou_Vinho_licoroso;  Vinho licoroso;1998;1655907
ou_Vinho_leve;  Vinho leve;1998;0
ou_Vinho_gaseificado;  Vinho gaseificado;1998;0
VINHO DE MESA;VINHO DE MESA;1999;200578746
vm_Tinto;  Tinto;1999;150857434
vm_Rosado;  Rosado;1999;13221934
vm_Branco;  Branco;1999;36499378
VINHO  FINO DE MESA;VINHO  FINO DE MESA;1999;37096571
vm_Tinto;  Tinto;1999;14706398
vm_Rosado;  Rosado;1999;1479987
vm_Branco;  Branco;1999;20910186
VINHO FRIZANTE;VINHO FRIZANTE;1999;12861
VINHO ORGÂNICO;VINHO ORGÂNICO;1999;0
VINHO ESPECIAL;VINHO ESPECIAL;1999;234696
ve_Tinto;  Tinto;1999;56589
ve_Rosado;  Rosado;1999;112392
ve_Branco;  Branco;1999;65715
ESPUMANTES ;ESPUMANTES ;1999;5606536
es_Espumante_Moscatel;  Espumante  Moscatel;1999;50670
es_Espumante;  Espumante;1999;5555866
es_Espumante Orgânico;  Espumante Orgânico;1999;0
SUCO DE UVAS;SUCO DE UVAS;1999;7778310
su_Suco_Natural;   Suco Natural Integral;1999;0
su_Suco_Reprocessado;   Suco Reprocessado/reconstituido;1999;0
su_Suco_Orgânico;   Suco Orgânico;1999;0
su_Outros_sucos;   Outros sucos de uvas;1999;0
SUCO DE UVAS CONCENTRADO;SUCO DE UVAS CONCENTRADO;1999;16261806
OUTROS PRODUTOS COMERCIALIZADOS;OUTROS PRODUTOS COMERCIALIZADOS;1999;34388096
ou_Outros vinhos (sem informdetalhada;  Outros vinhos (sem informação detalhada);1999;0
ou_Agrin;  Agrin (fermentado, acetico misto);1999;0
ou_Aguardente;  Aguardente de vinho 50°gl;1999;0
ou_Alcool_vinico;  Alcool vinico;1999;0
ou_Bagaceira;  Bagaceira (graspa);1999;5121
ou_Base_champenoise;  Base champenoise champanha;1999;0
ou_Base_charmat;  Base charmat champanha;1999;0
ou_Base_espumante;  Base espumante moscatel;1999;0
ou_Bebida;  Bebida de uva;1999;0
ou_Borra_liqwuida;  Borra líquida;1999;0
ou_Borra_seca;  Borra seca;1999;0
ou_Brandy;  Brandy (conhaque);1999;2480893
ou_Cooler;  Cooler;1999;9424282
ou_Coquetel;  Coquetel com vinho;1999;0
ou_Destilado;  Destilado de vinho;1999;409640
ou_Filtrado_doce;  Filtrado doce;1999;14457195
ou_Jeropiga;  Jeropiga;1999;71800
ou_Mistelas;  Mistelas;1999;27060
ou_Mosto_concentrado;  Mosto concentrado;1999;0
ou_Mosto_uva;  Mosto de uva;1999;0
ou_Mosto_sulfitado;  Mosto sulfitado;1999;88000
ou_Nectar;  Nectar de uva;1999;0
ou_Outros_produtos;  Outros produtos;1999;0
ou_Polpa;  Polpa de uva;1999;0
ou_Preparado_líquido;  Preparado líquido para refresco;1999;0
ou_Refrigerante;  Refrigerante +50% suco;1999;0
ou_Sangria;  Sangria;1999;0
ou_Vinagre_balsamico;  Vinagre balsamico;1999;0
ou_Vinagre_duplo;  Vinagre duplo;1999;0
ou_Vinagre_simples;  Vinagre simples;1999;2426530
ou_Vinho_acetificado;  Vinho acetificado;1999;2784540
ou_Vinho_base;  Vinho base para espumantes;1999;0
ou_Vinho_composto;  Vinho composto;1999;1199898
ou_Vinho_licoroso;  Vinho licoroso;1999;1013137
ou_Vinho_leve;  Vinho leve;1999;0
ou_Vinho_gaseificado;  Vinho gaseificado;1999;0
VINHO DE MESA;VINHO DE MESA;2000;221023603
vm_Tinto;  Tinto;2000;172183792
vm_Rosado;  Rosado;2000;9150927
vm_Branco;  Branco;2000;39688884
VINHO  FINO DE MESA;VINHO  FINO DE MESA;2000;34195829
vm_Tinto;  Tinto;2000;15119076
vm_Rosado;  Rosado;2000;1021310
vm_Branco;  Branco;2000;18055443
VINHO FRIZANTE;VINHO FRIZANTE;2000;2583
VINHO ORGÂNICO;VINHO ORGÂNICO;2000;0
VINHO ESPECIAL;VINHO ESPECIAL;2000;249345
ve_Tinto;  Tinto;2000;177872
ve_Rosado;  Rosado;2000;0
ve_Branco;  Branco;2000;71473
ESPUMANTES ;ESPUMANTES ;2000;4330795
es_Espumante_Moscatel;  Espumante  Moscatel;2000;194723
es_Espumante;  Espumante;2000;4136072
es_Espumante Orgânico;  Espumante Orgânico;2000;0
SUCO DE UVAS;SUCO DE UVAS;2000;6847466
su_Suco_Natural;   Suco Natural Integral;2000;0
su_Suco_Reprocessado;   Suco Reprocessado/reconstituido;2000;0
su_Suco_Orgânico;   Suco Orgânico;2000;0
su_Outros_sucos;   Outros sucos de uvas;2000;0
SUCO DE UVAS CONCENTRADO;SUCO DE UVAS CONCENTRADO;2000;15315971
OUTROS PRODUTOS COMERCIALIZADOS;OUTROS PRODUTOS COMERCIALIZADOS;2000;37168164
ou_Outros vinhos (sem informdetalhada;  Outros vinhos (sem informação detalhada);2000;0
ou_Agrin;  Agrin (fermentado, acetico misto);2000;0
ou_Aguardente;  Aguardente de vinho 50°gl;2000;0
ou_Alcool_vinico;  Alcool vinico;2000;0
ou_Bagaceira;  Bagaceira (graspa);2000;8213
ou_Base_champenoise;  Base champenoise champanha;2000;0
ou_Base_charmat;  Base charmat champanha;2000;0
ou_Base_espumante;  Base espumante moscatel;2000;0
ou_Bebida;  Bebida de uva;2000;0
ou_Borra_liqwuida;  Borra líquida;2000;0
ou_Borra_seca;  Borra seca;2000;0
ou_Brandy;  Brandy (conhaque);2000;2035067
ou_Cooler;  Cooler;2000;10847415
ou_Coquetel;  Coquetel com vinho;2000;0
ou_Destilado;  Destilado de vinho;2000;400579
ou_Filtrado_doce;  Filtrado doce;2000;11065803
ou_Jeropiga;  Jeropiga;2000;66197
ou_Mistelas;  Mistelas;2000;0
ou_Mosto_concentrado;  Mosto concentrado;2000;0
ou_Mosto_uva;  Mosto de uva;2000;0
ou_Mosto_sulfitado;  Mosto sulfitado;2000;180900
ou_Nectar;  Nectar de uva;2000;0
ou_Outros_produtos;  Outros produtos;2000;0
ou_Polpa;  Polpa de uva;2000;0
ou_Preparado_líquido;  Preparado líquido para refresco;2000;0
ou_Refrigerante;  Refrigerante +50% suco;2000;0
ou_Sangria;  Sangria;2000;0
ou_Vinagre_balsamico;  Vinagre balsamico;2000;0
ou_Vinagre_duplo;  Vinagre duplo;2000;0
ou_Vinagre_simples;  Vinagre simples;2000;6654097
ou_Vinho_acetificado;  Vinho acetificado;2000;3715390
ou_Vinho_base;  Vinho base para espumantes;2000;0
ou_Vinho_composto;  Vinho composto;2000;1084344
ou_Vinho_licoroso;  Vinho licoroso;2000;1110159
ou_Vinho_leve;  Vinho leve;2000;0
ou_Vinho_gaseificado;  Vinho gaseificado;2000;0
VINHO DE MESA;VINHO DE MESA;2001;221518224
vm_Tinto;  Tinto;2001;176793696
vm_Rosado;  Rosado;2001;7283912
vm_Branco;  Branco;2001;37440616
VINHO  FINO DE MESA;VINHO  FINO DE MESA;2001;28701658
vm_Tinto;  Tinto;2001;12112495
vm_Rosado;  Rosado;2001;790176
vm_Branco;  Branco;2001;15798987
VINHO FRIZANTE;VINHO FRIZANTE;2001;0
VINHO ORGÂNICO;VINHO ORGÂNICO;2001;0
VINHO ESPECIAL;VINHO ESPECIAL;2001;492272
ve_Tinto;  Tinto;2001;281260
ve_Rosado;  Rosado;2001;12833
ve_Branco;  Branco;2001;198179
ESPUMANTES ;ESPUMANTES ;2001;4494015
es_Espumante_Moscatel;  Espumante  Moscatel;2001;474162
es_Espumante;  Espumante;2001;4019853
es_Espumante Orgânico;  Espumante Orgânico;2001;0
SUCO DE UVAS;SUCO DE UVAS;2001;11498893
su_Suco_Natural;   Suco Natural Integral;2001;0
su_Suco_Reprocessado;   Suco Reprocessado/reconstituido;2001;0
su_Suco_Orgânico;   Suco Orgânico;2001;0
su_Outros_sucos;   Outros sucos de uvas;2001;0
SUCO DE UVAS CONCENTRADO;SUCO DE UVAS CONCENTRADO;2001;14704091
OUTROS PRODUTOS COMERCIALIZADOS;OUTROS PRODUTOS COMERCIALIZADOS;2001;30853863
ou_Outros vinhos (sem informdetalhada;  Outros vinhos (sem informação detalhada);2001;0
ou_Agrin;  Agrin (fermentado, acetico misto);2001;0
ou_Aguardente;  Aguardente de vinho 50°gl;2001;0
ou_Alcool_vinico;  Alcool vinico;2001;0
ou_Bagaceira;  Bagaceira (graspa);2001;13881
ou_Base_champenoise;  Base champenoise champanha;2001;0
ou_Base_charmat;  Base charmat champanha;2001;0
ou_Base_espumante;  Base espumante moscatel;2001;0
ou_Bebida;  Bebida de uva;2001;0
ou_Borra_liqwuida;  Borra líquida;2001;0
ou_Borra_seca;  Borra seca;2001;0
ou_Brandy;  Brandy (conhaque);2001;2018918
ou_Cooler;  Cooler;2001;10994658
ou_Coquetel;  Coquetel com vinho;2001;0
ou_Destilado;  Destilado de vinho;2001;208570
ou_Filtrado_doce;  Filtrado doce;2001;10253296
ou_Jeropiga;  Jeropiga;2001;66824
ou_Mistelas;  Mistelas;2001;6619
ou_Mosto_concentrado;  Mosto concentrado;2001;0
ou_Mosto_uva;  Mosto de uva;2001;0
ou_Mosto_sulfitado;  Mosto sulfitado;2001;369070
ou_Nectar;  Nectar de uva;2001;0
ou_Outros_produtos;  Outros produtos;2001;0
ou_Polpa;  Polpa de uva;2001;0
ou_Preparado_líquido;  Preparado líquido para refresco;2001;0
ou_Refrigerante;  Refrigerante +50% suco;2001;0
ou_Sangria;  Sangria;2001;0
ou_Vinagre_balsamico;  Vinagre balsamico;2001;0
ou_Vinagre_duplo;  Vinagre duplo;2001;0
ou_Vinagre_simples;  Vinagre simples;2001;1767848
ou_Vinho_acetificado;  Vinho acetificado;2001;3920000
ou_Vinho_base;  Vinho base para espumantes;2001;0
ou_Vinho_composto;  Vinho composto;2001;276791
ou_Vinho_licoroso;  Vinho licoroso;2001;957388
ou_Vinho_leve;  Vinho leve;2001;0
ou_Vinho_gaseificado;  Vinho gaseificado;2001;0
VINHO DE MESA;VINHO DE MESA;2002;227447392
vm_Tinto;  Tinto;2002;181274195
vm_Rosado;  Rosado;2002;8434812
vm_Branco;  Branco;2002;37738385
VINHO  FINO DE MESA;VINHO  FINO DE MESA;2002;25438750
vm_Tinto;  Tinto;2002;12109658
vm_Rosado;  Rosado;2002;650263
vm_Branco;  Branco;2002;12678829
VINHO FRIZANTE;VINHO FRIZANTE;2002;5003
VINHO ORGÂNICO;VINHO ORGÂNICO;2002;0
VINHO ESPECIAL;VINHO ESPECIAL;2002;270364
ve_Tinto;  Tinto;2002;258412
ve_Rosado;  Rosado;2002;0
ve_Branco;  Branco;2002;11952
ESPUMANTES ;ESPUMANTES ;2002;4267544
es_Espumante_Moscatel;  Espumante  Moscatel;2002;525996
es_Espumante;  Espumante;2002;3741548
es_Espumante Orgânico;  Espumante Orgânico;2002;0
SUCO DE UVAS;SUCO DE UVAS;2002;9140897
su_Suco_Natural;   Suco Natural Integral;2002;0
su_Suco_Reprocessado;   Suco Reprocessado/reconstituido;2002;0
su_Suco_Orgânico;   Suco Orgânico;2002;0
su_Outros_sucos;   Outros sucos de uvas;2002;0
SUCO DE UVAS CONCENTRADO;SUCO DE UVAS CONCENTRADO;2002;16499202
OUTROS PRODUTOS COMERCIALIZADOS;OUTROS PRODUTOS COMERCIALIZADOS;2002;29950775
ou_Outros vinhos (sem informdetalhada;  Outros vinhos (sem informação detalhada);2002;0
ou_Agrin;  Agrin (fermentado, acetico misto);2002;0
ou_Aguardente;  Aguardente de vinho 50°gl;2002;0
ou_Alcool_vinico;  Alcool vinico;2002;0
ou_Bagaceira;  Bagaceira (graspa);2002;23901
ou_Base_champenoise;  Base champenoise champanha;2002;0
ou_Base_charmat;  Base charmat champanha;2002;0
ou_Base_espumante;  Base espumante moscatel;2002;0
ou_Bebida;  Bebida de uva;2002;0
ou_Borra_liqwuida;  Borra líquida;2002;0
ou_Borra_seca;  Borra seca;2002;0
ou_Brandy;  Brandy (conhaque);2002;2030651
ou_Cooler;  Cooler;2002;10423992
ou_Coquetel;  Coquetel com vinho;2002;0
ou_Destilado;  Destilado de vinho;2002;169986
ou_Filtrado_doce;  Filtrado doce;2002;9105252
ou_Jeropiga;  Jeropiga;2002;5003
ou_Mistelas;  Mistelas;2002;650136
ou_Mosto_concentrado;  Mosto concentrado;2002;0
ou_Mosto_uva;  Mosto de uva;2002;0
ou_Mosto_sulfitado;  Mosto sulfitado;2002;2080050
ou_Nectar;  Nectar de uva;2002;0
ou_Outros_produtos;  Outros produtos;2002;0
ou_Polpa;  Polpa de uva;2002;0
ou_Preparado_líquido;  Preparado líquido para refresco;2002;0
ou_Refrigerante;  Refrigerante +50% suco;2002;0
ou_Sangria;  Sangria;2002;0
ou_Vinagre_balsamico;  Vinagre balsamico;2002;0
ou_Vinagre_duplo;  Vinagre duplo;2002;0
ou_Vinagre_simples;  Vinagre simples;2002;1587601
ou_Vinho_acetificado;  Vinho acetificado;2002;2947650
ou_Vinho_base;  Vinho base para espumantes;2002;0
ou_Vinho_composto;  Vinho composto;2002;300
ou_Vinho_licoroso;  Vinho licoroso;2002;926253
ou_Vinho_leve;  Vinho leve;2002;0
ou_Vinho_gaseificado;  Vinho gaseificado;2002;0
VINHO DE MESA;VINHO DE MESA;2003;217082959
vm_Tinto;  Tinto;2003;179225328
vm_Rosado;  Rosado;2003;6945806
vm_Branco;  Branco;2003;30911825
VINHO  FINO DE MESA;VINHO  FINO DE MESA;2003;23293171
vm_Tinto;  Tinto;2003;12559693
vm_Rosado;  Rosado;2003;579724
vm_Branco;  Branco;2003;10153754
VINHO FRIZANTE;VINHO FRIZANTE;2003;5203
VINHO ORGÂNICO;VINHO ORGÂNICO;2003;0
VINHO ESPECIAL;VINHO ESPECIAL;2003;205269
ve_Tinto;  Tinto;2003;87544
ve_Rosado;  Rosado;2003;0
ve_Branco;  Branco;2003;117725
ESPUMANTES ;ESPUMANTES ;2003;4798284
es_Espumante_Moscatel;  Espumante  Moscatel;2003;594044
es_Espumante;  Espumante;2003;4204240
es_Espumante Orgânico;  Espumante Orgânico;2003;0
SUCO DE UVAS;SUCO DE UVAS;2003;7496195
su_Suco_Natural;   Suco Natural Integral;2003;0
su_Suco_Reprocessado;   Suco Reprocessado/reconstituido;2003;0
su_Suco_Orgânico;   Suco Orgânico;2003;0
su_Outros_sucos;   Outros sucos de uvas;2003;0
SUCO DE UVAS CONCENTRADO;SUCO DE UVAS CONCENTRADO;2003;15246651
OUTROS PRODUTOS COMERCIALIZADOS;OUTROS PRODUTOS COMERCIALIZADOS;2003;29636903
ou_Outros vinhos (sem informdetalhada;  Outros vinhos (sem informação detalhada);2003;0
ou_Agrin;  Agrin (fermentado, acetico misto);2003;0
ou_Aguardente;  Aguardente de vinho 50°gl;2003;0
ou_Alcool_vinico;  Alcool vinico;2003;0
ou_Bagaceira;  Bagaceira (graspa);2003;28128
ou_Base_champenoise;  Base champenoise champanha;2003;0
ou_Base_charmat;  Base charmat champanha;2003;0
ou_Base_espumante;  Base espumante moscatel;2003;0
ou_Bebida;  Bebida de uva;2003;1767072
ou_Borra_liqwuida;  Borra líquida;2003;0
ou_Borra_seca;  Borra seca;2003;0
ou_Brandy;  Brandy (conhaque);2003;2729201
ou_Cooler;  Cooler;2003;7355796
ou_Coquetel;  Coquetel com vinho;2003;0
ou_Destilado;  Destilado de vinho;2003;169245
ou_Filtrado_doce;  Filtrado doce;2003;7954174
ou_Jeropiga;  Jeropiga;2003;52987
ou_Mistelas;  Mistelas;2003;10435
ou_Mosto_concentrado;  Mosto concentrado;2003;0
ou_Mosto_uva;  Mosto de uva;2003;0
ou_Mosto_sulfitado;  Mosto sulfitado;2003;0
ou_Nectar;  Nectar de uva;2003;1085422
ou_Outros_produtos;  Outros produtos;2003;0
ou_Polpa;  Polpa de uva;2003;0
ou_Preparado_líquido;  Preparado líquido para refresco;2003;94231
ou_Refrigerante;  Refrigerante +50% suco;2003;0
ou_Sangria;  Sangria;2003;330576
ou_Vinagre_balsamico;  Vinagre balsamico;2003;0
ou_Vinagre_duplo;  Vinagre duplo;2003;0
ou_Vinagre_simples;  Vinagre simples;2003;2272996
ou_Vinho_acetificado;  Vinho acetificado;2003;4314150
ou_Vinho_base;  Vinho base para espumantes;2003;0
ou_Vinho_composto;  Vinho composto;2003;582970
ou_Vinho_licoroso;  Vinho licoroso;2003;889520
ou_Vinho_leve;  Vinho leve;2003;0
ou_Vinho_gaseificado;  Vinho gaseificado;2003;0
VINHO DE MESA;VINHO DE MESA;2004;225021830
vm_Tinto;  Tinto;2004;186236086
vm_Rosado;  Rosado;2004;5478618
vm_Branco;  Branco;2004;33307126
VINHO  FINO DE MESA;VINHO  FINO DE MESA;2004;19884366
vm_Tinto;  Tinto;2004;10859722
vm_Rosado;  Rosado;2004;390371
vm_Branco;  Branco;2004;8634273
VINHO FRIZANTE;VINHO FRIZANTE;2004;17225
VINHO ORGÂNICO;VINHO ORGÂNICO;2004;0
VINHO ESPECIAL;VINHO ESPECIAL;2004;66989
ve_Tinto;  Tinto;2004;51824
ve_Rosado;  Rosado;2004;0
ve_Branco;  Branco;2004;15165
ESPUMANTES ;ESPUMANTES ;2004;5485441
es_Espumante_Moscatel;  Espumante  Moscatel;2004;673332
es_Espumante;  Espumante;2004;4812109
es_Espumante Orgânico;  Espumante Orgânico;2004;0
SUCO DE UVAS;SUCO DE UVAS;2004;8805190
su_Suco_Natural;   Suco Natural Integral;2004;0
su_Suco_Reprocessado;   Suco Reprocessado/reconstituido;2004;0
su_Suco_Orgânico;   Suco Orgânico;2004;0
su_Outros_sucos;   Outros sucos de uvas;2004;0
SUCO DE UVAS CONCENTRADO;SUCO DE UVAS CONCENTRADO;2004;19218964
OUTROS PRODUTOS COMERCIALIZADOS;OUTROS PRODUTOS COMERCIALIZADOS;2004;32261664
ou_Outros vinhos (sem informdetalhada;  Outros vinhos (sem informação detalhada);2004;0
ou_Agrin;  Agrin (fermentado, acetico misto);2004;7861278
ou_Aguardente;  Aguardente de vinho 50°gl;2004;0
ou_Alcool_vinico;  Alcool vinico;2004;0
ou_Bagaceira;  Bagaceira (graspa);2004;31294
ou_Base_champenoise;  Base champenoise champanha;2004;0
ou_Base_charmat;  Base charmat champanha;2004;0
ou_Base_espumante;  Base espumante moscatel;2004;0
ou_Bebida;  Bebida de uva;2004;2977407
ou_Borra_liqwuida;  Borra líquida;2004;0
ou_Borra_seca;  Borra seca;2004;0
ou_Brandy;  Brandy (conhaque);2004;2505882
ou_Cooler;  Cooler;2004;6674776
ou_Coquetel;  Coquetel com vinho;2004;1428500
ou_Destilado;  Destilado de vinho;2004;171335
ou_Filtrado_doce;  Filtrado doce;2004;8558393
ou_Jeropiga;  Jeropiga;2004;31123
ou_Mistelas;  Mistelas;2004;3741
ou_Mosto_concentrado;  Mosto concentrado;2004;0
ou_Mosto_uva;  Mosto de uva;2004;717
ou_Mosto_sulfitado;  Mosto sulfitado;2004;0
ou_Nectar;  Nectar de uva;2004;451845
ou_Outros_produtos;  Outros produtos;2004;1491
ou_Polpa;  Polpa de uva;2004;832399
ou_Preparado_líquido;  Preparado líquido para refresco;2004;91243
ou_Refrigerante;  Refrigerante +50% suco;2004;0
ou_Sangria;  Sangria;2004;1118654
ou_Vinagre_balsamico;  Vinagre balsamico;2004;7059
ou_Vinagre_duplo;  Vinagre duplo;2004;277450
ou_Vinagre_simples;  Vinagre simples;2004;1659785
ou_Vinho_acetificado;  Vinho acetificado;2004;3396380
ou_Vinho_base;  Vinho base para espumantes;2004;19456
ou_Vinho_composto;  Vinho composto;2004;1251605
ou_Vinho_licoroso;  Vinho licoroso;2004;771129
ou_Vinho_leve;  Vinho leve;2004;0
ou_Vinho_gaseificado;  Vinho gaseificado;2004;0
VINHO DE MESA;VINHO DE MESA;2005;271248493
vm_Tinto;  Tinto;2005;227987458
vm_Rosado;  Rosado;2005;3562059
vm_Branco;  Branco;2005;39698976
VINHO  FINO DE MESA;VINHO  FINO DE MESA;2005;22306004
vm_Tinto;  Tinto;2005;13335767
vm_Rosado;  Rosado;2005;472971
vm_Branco;  Branco;2005;8497266
VINHO FRIZANTE;VINHO FRIZANTE;2005;111666
VINHO ORGÂNICO;VINHO ORGÂNICO;2005;0
VINHO ESPECIAL;VINHO ESPECIAL;2005;285994
ve_Tinto;  Tinto;2005;278339
ve_Rosado;  Rosado;2005;0
ve_Branco;  Branco;2005;7655
ESPUMANTES ;ESPUMANTES ;2005;6776672
es_Espumante_Moscatel;  Espumante  Moscatel;2005;1071448
es_Espumante;  Espumante;2005;5705224
es_Espumante Orgânico;  Espumante Orgânico;2005;0
SUCO DE UVAS;SUCO DE UVAS;2005;14675316
su_Suco_Natural;   Suco Natural Integral;2005;0
su_Suco_Reprocessado;   Suco Reprocessado/reconstituido;2005;0
su_Suco_Orgânico;   Suco Orgânico;2005;0
su_Outros_sucos;   Outros sucos de uvas;2005;0
SUCO DE UVAS CONCENTRADO;SUCO DE UVAS CONCENTRADO;2005;23221898
OUTROS PRODUTOS COMERCIALIZADOS;OUTROS PRODUTOS COMERCIALIZADOS;2005;32226420
ou_Outros vinhos (sem informdetalhada;  Outros vinhos (sem informação detalhada);2005;0
ou_Agrin;  Agrin (fermentado, acetico misto);2005;7419736
ou_Aguardente;  Aguardente de vinho 50°gl;2005;0
ou_Alcool_vinico;  Alcool vinico;2005;0
ou_Bagaceira;  Bagaceira (graspa);2005;31048
ou_Base_champenoise;  Base champenoise champanha;2005;0
ou_Base_charmat;  Base charmat champanha;2005;0
ou_Base_espumante;  Base espumante moscatel;2005;0
ou_Bebida;  Bebida de uva;2005;4533973
ou_Borra_liqwuida;  Borra líquida;2005;0
ou_Borra_seca;  Borra seca;2005;0
ou_Brandy;  Brandy (conhaque);2005;2074381
ou_Cooler;  Cooler;2005;6005392
ou_Coquetel;  Coquetel com vinho;2005;1286524
ou_Destilado;  Destilado de vinho;2005;167878
ou_Filtrado_doce;  Filtrado doce;2005;7990925
ou_Jeropiga;  Jeropiga;2005;23553
ou_Mistelas;  Mistelas;2005;5009
ou_Mosto_concentrado;  Mosto concentrado;2005;0
ou_Mosto_uva;  Mosto de uva;2005;233420
ou_Mosto_sulfitado;  Mosto sulfitado;2005;0
ou_Nectar;  Nectar de uva;2005;362230
ou_Outros_produtos;  Outros produtos;2005;1579563
ou_Polpa;  Polpa de uva;2005;940619
ou_Preparado_líquido;  Preparado líquido para refresco;2005;126667
ou_Refrigerante;  Refrigerante +50% suco;2005;0
ou_Sangria;  Sangria;2005;1142453
ou_Vinagre_balsamico;  Vinagre balsamico;2005;9338
ou_Vinagre_duplo;  Vinagre duplo;2005;93100
ou_Vinagre_simples;  Vinagre simples;2005;1785401
ou_Vinho_acetificado;  Vinho acetificado;2005;1959030
ou_Vinho_base;  Vinho base para espumantes;2005;30000
ou_Vinho_composto;  Vinho composto;2005;1104777
ou_Vinho_licoroso;  Vinho licoroso;2005;741139
ou_Vinho_leve;  Vinho leve;2005;0
ou_Vinho_gaseificado;  Vinho gaseificado;2005;0
VINHO DE MESA;VINHO DE MESA;2006;245625614
vm_Tinto;  Tinto;2006;209438207
vm_Rosado;  Rosado;2006;3071382
vm_Branco;  Branco;2006;33116025
VINHO  FINO DE MESA;VINHO  FINO DE MESA;2006;22767358
vm_Tinto;  Tinto;2006;13920655
vm_Rosado;  Rosado;2006;307189
vm_Branco;  Branco;2006;8539514
VINHO FRIZANTE;VINHO FRIZANTE;2006;258248
VINHO ORGÂNICO;VINHO ORGÂNICO;2006;0
VINHO ESPECIAL;VINHO ESPECIAL;2006;172176
ve_Tinto;  Tinto;2006;171361
ve_Rosado;  Rosado;2006;0
ve_Branco;  Branco;2006;815
ESPUMANTES ;ESPUMANTES ;2006;7728838
es_Espumante_Moscatel;  Espumante  Moscatel;2006;1320959
es_Espumante;  Espumante;2006;6407879
es_Espumante Orgânico;  Espumante Orgânico;2006;0
SUCO DE UVAS;SUCO DE UVAS;2006;15640857
su_Suco_Natural;   Suco Natural Integral;2006;0
su_Suco_Reprocessado;   Suco Reprocessado/reconstituido;2006;0
su_Suco_Orgânico;   Suco Orgânico;2006;0
su_Outros_sucos;   Outros sucos de uvas;2006;0
SUCO DE UVAS CONCENTRADO;SUCO DE UVAS CONCENTRADO;2006;23228388
OUTROS PRODUTOS COMERCIALIZADOS;OUTROS PRODUTOS COMERCIALIZADOS;2006;27088994
ou_Outros vinhos (sem informdetalhada;  Outros vinhos (sem informação detalhada);2006;0
ou_Agrin;  Agrin (fermentado, acetico misto);2006;7677906
ou_Aguardente;  Aguardente de vinho 50°gl;2006;0
ou_Alcool_vinico;  Alcool vinico;2006;0
ou_Bagaceira;  Bagaceira (graspa);2006;29939
ou_Base_champenoise;  Base champenoise champanha;2006;0
ou_Base_charmat;  Base charmat champanha;2006;0
ou_Base_espumante;  Base espumante moscatel;2006;0
ou_Bebida;  Bebida de uva;2006;5097873
ou_Borra_liqwuida;  Borra líquida;2006;0
ou_Borra_seca;  Borra seca;2006;0
ou_Brandy;  Brandy (conhaque);2006;5500
ou_Cooler;  Cooler;2006;5067810
ou_Coquetel;  Coquetel com vinho;2006;932979
ou_Destilado;  Destilado de vinho;2006;194434
ou_Filtrado_doce;  Filtrado doce;2006;7820382
ou_Jeropiga;  Jeropiga;2006;46926
ou_Mistelas;  Mistelas;2006;4500
ou_Mosto_concentrado;  Mosto concentrado;2006;0
ou_Mosto_uva;  Mosto de uva;2006;7740
ou_Mosto_sulfitado;  Mosto sulfitado;2006;0
ou_Nectar;  Nectar de uva;2006;358963
ou_Outros_produtos;  Outros produtos;2006;5934
ou_Polpa;  Polpa de uva;2006;987828
ou_Preparado_líquido;  Preparado líquido para refresco;2006;632074
ou_Refrigerante;  Refrigerante +50% suco;2006;0
ou_Sangria;  Sangria;2006;1208403
ou_Vinagre_balsamico;  Vinagre balsamico;2006;9344
ou_Vinagre_duplo;  Vinagre duplo;2006;125312
ou_Vinagre_simples;  Vinagre simples;2006;2088195
ou_Vinho_acetificado;  Vinho acetificado;2006;892770
ou_Vinho_base;  Vinho base para espumantes;2006;68
ou_Vinho_composto;  Vinho composto;2006;844292
ou_Vinho_licoroso;  Vinho licoroso;2006;727728
ou_Vinho_leve;  Vinho leve;2006;0
ou_Vinho_gaseificado;  Vinho gaseificado;2006;0
VINHO DE MESA;VINHO DE MESA;2007;226710045
vm_Tinto;  Tinto;2007;190526781
vm_Rosado;  Rosado;2007;2252558
vm_Branco;  Branco;2007;29122090
VINHO  FINO DE MESA;VINHO  FINO DE MESA;2007;21485699
vm_Tinto;  Tinto;2007;13872339
vm_Rosado;  Rosado;2007;416285
vm_Branco;  Branco;2007;7197075
VINHO FRIZANTE;VINHO FRIZANTE;2007;250114
VINHO ORGÂNICO;VINHO ORGÂNICO;2007;0
VINHO ESPECIAL;VINHO ESPECIAL;2007;106333
ve_Tinto;  Tinto;2007;106333
ve_Rosado;  Rosado;2007;0
ve_Branco;  Branco;2007;0
ESPUMANTES ;ESPUMANTES ;2007;8596406
es_Espumante_Moscatel;  Espumante  Moscatel;2007;1585203
es_Espumante;  Espumante;2007;7011203
es_Espumante Orgânico;  Espumante Orgânico;2007;0
SUCO DE UVAS;SUCO DE UVAS;2007;18514411
su_Suco_Natural;   Suco Natural Integral;2007;0
su_Suco_Reprocessado;   Suco Reprocessado/reconstituido;2007;0
