Tipo;Produto;Ano;Quantidade
de_Borra seca;Borra seca;1992;0
de_Vinho Composto;Vinho Composto;1992;0
de_Pisco;Pisco;1992;0
de_Vinho orgânico;Vinho orgânico;1992;0
de_Espumante orgânico;Espumante orgânico;1992;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;1992;0
de_Vinho acidificado ;Vinho acidificado ;1992;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;1992;0
de_Outros derivados;Outros derivados;1992;0
VINHO DE MESA;VINHO DE MESA;1993;171754995
vm_Tinto;Tinto;1993;125172218
vm_Branco;Branco;1993;31986075
vm_Rosado;Rosado;1993;14596702
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);1993;53054225
vv_Tinto;Tinto;1993;12119485
vv_Branco;Branco;1993;40415898
vv_Rosado;Rosado;1993;518842
SUCO;SUCO;1993;12031753
su_Suco de uva simples;Suco de uva integral;1993;3800800
su_Suco concentrado;Suco de uva concentrado;1993;8230953
su_Suco de uva adoçado;Suco de uva adoçado;1993;0
su_Suco de uva orgânico;Suco de uva orgânico;1993;0
su_Suco de uva reconstituído;Suco de uva reconstituído;1993;0
DERIVADOS;DERIVADOS;1993;17573100
de_Espumante;Espumante;1993;0
de_Espumante moscatel;Espumante moscatel;1993;0
de_Base espumante;Base espumante;1993;0
de_Base espumante moscatel;Base espumante moscatel;1993;0
de_Base Champenoise champanha;Base Champenoise champanha;1993;0
de_Base Charmat champanha;Base Charmat champanha;1993;0
de_Bebida de uva;Bebida de uva;1993;0
de_Polpa de uva;Polpa de uva;1993;0
de_Mosto simples;Mosto simples;1993;17218000
de_Mosto concentrado;Mosto concentrado;1993;355100
de_Mosto de uva com bagaço;Mosto de uva com bagaço;1993;0
de_Mosto dessulfitado;Mosto dessulfitado;1993;0
de_Mistelas;Mistelas;1993;0
de_Néctar de uva;Néctar de uva;1993;0
de_Licorosos;Licorosos;1993;0
de_Compostos;Compostos;1993;0
de_Jeropiga;Jeropiga;1993;0
de_Filtrado;Filtrado;1993;0
de_Frisante;Frisante;1993;0
de_Vinho leve;Vinho leve;1993;0
de_Vinho licoroso;Vinho licoroso;1993;0
de_Brandy;Brandy;1993;0
de_Destilado;Destilado;1993;0
de_Bagaceira;Bagaceira;1993;0
de_Licor de bagaceira;Licor de bagaceira;1993;0
de_Vinagre;Vinagre;1993;0
de_Borra líquida;Borra líquida;1993;0
de_Borra seca;Borra seca;1993;0
de_Vinho Composto;Vinho Composto;1993;0
de_Pisco;Pisco;1993;0
de_Vinho orgânico;Vinho orgânico;1993;0
de_Espumante orgânico;Espumante orgânico;1993;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;1993;0
de_Vinho acidificado ;Vinho acidificado ;1993;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;1993;0
de_Outros derivados;Outros derivados;1993;0
VINHO DE MESA;VINHO DE MESA;1994;202073263
vm_Tinto;Tinto;1994;161479717
vm_Branco;Branco;1994;28291853
vm_Rosado;Rosado;1994;12301693
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);1994;58733741
vv_Tinto;Tinto;1994;15646861
vv_Branco;Branco;1994;42419680
vv_Rosado;Rosado;1994;667200
SUCO;SUCO;1994;13343721
su_Suco de uva simples;Suco de uva integral;1994;3884000
su_Suco concentrado;Suco de uva concentrado;1994;9459721
su_Suco de uva adoçado;Suco de uva adoçado;1994;0
su_Suco de uva orgânico;Suco de uva orgânico;1994;0
su_Suco de uva reconstituído;Suco de uva reconstituído;1994;0
DERIVADOS;DERIVADOS;1994;16053642
de_Espumante;Espumante;1994;0
de_Espumante moscatel;Espumante moscatel;1994;0
de_Base espumante;Base espumante;1994;0
de_Base espumante moscatel;Base espumante moscatel;1994;0
de_Base Champenoise champanha;Base Champenoise champanha;1994;0
de_Base Charmat champanha;Base Charmat champanha;1994;0
de_Bebida de uva;Bebida de uva;1994;0
de_Polpa de uva;Polpa de uva;1994;0
de_Mosto simples;Mosto simples;1994;10972700
de_Mosto concentrado;Mosto concentrado;1994;335500
de_Mosto de uva com bagaço;Mosto de uva com bagaço;1994;0
de_Mosto dessulfitado;Mosto dessulfitado;1994;0
de_Mistelas;Mistelas;1994;0
de_Néctar de uva;Néctar de uva;1994;0
de_Licorosos;Licorosos;1994;0
de_Compostos;Compostos;1994;0
de_Jeropiga;Jeropiga;1994;0
de_Filtrado;Filtrado;1994;0
de_Frisante;Frisante;1994;0
de_Vinho leve;Vinho leve;1994;0
de_Vinho licoroso;Vinho licoroso;1994;0
de_Brandy;Brandy;1994;0
de_Destilado;Destilado;1994;0
de_Bagaceira;Bagaceira;1994;0
de_Licor de bagaceira;Licor de bagaceira;1994;0
de_Vinagre;Vinagre;1994;0
de_Borra líquida;Borra líquida;1994;0
de_Borra seca;Borra seca;1994;0
de_Vinho Composto;Vinho Composto;1994;0
de_Pisco;Pisco;1994;0
de_Vinho orgânico;Vinho orgânico;1994;4745442
de_Espumante orgânico;Espumante orgânico;1994;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;1994;0
de_Vinho acidificado ;Vinho acidificado ;1994;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;1994;0
de_Outros derivados;Outros derivados;1994;0
VINHO DE MESA;VINHO DE MESA;1995;214788304
vm_Tinto;Tinto;1995;167174017
vm_Branco;Branco;1995;15472732
vm_Rosado;Rosado;1995;32141555
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);1995;47126229
vv_Tinto;Tinto;1995;11924291
vv_Branco;Branco;1995;34209738
vv_Rosado;Rosado;1995;992200
SUCO;SUCO;1995;12893959
su_Suco de uva simples;Suco de uva integral;1995;4123776
su_Suco concentrado;Suco de uva concentrado;1995;8770183
su_Suco de uva adoçado;Suco de uva adoçado;1995;0
su_Suco de uva orgânico;Suco de uva orgânico;1995;0
su_Suco de uva reconstituído;Suco de uva reconstituído;1995;0
DERIVADOS;DERIVADOS;1995;23637100
de_Espumante;Espumante;1995;0
de_Espumante moscatel;Espumante moscatel;1995;0
de_Base espumante;Base espumante;1995;0
de_Base espumante moscatel;Base espumante moscatel;1995;0
de_Base Champenoise champanha;Base Champenoise champanha;1995;0
de_Base Charmat champanha;Base Charmat champanha;1995;0
de_Bebida de uva;Bebida de uva;1995;0
de_Polpa de uva;Polpa de uva;1995;0
de_Mosto simples;Mosto simples;1995;20917600
de_Mosto concentrado;Mosto concentrado;1995;265000
de_Mosto de uva com bagaço;Mosto de uva com bagaço;1995;0
de_Mosto dessulfitado;Mosto dessulfitado;1995;0
de_Mistelas;Mistelas;1995;0
de_Néctar de uva;Néctar de uva;1995;0
de_Licorosos;Licorosos;1995;0
de_Compostos;Compostos;1995;0
de_Jeropiga;Jeropiga;1995;0
de_Filtrado;Filtrado;1995;0
de_Frisante;Frisante;1995;0
de_Vinho leve;Vinho leve;1995;0
de_Vinho licoroso;Vinho licoroso;1995;0
de_Brandy;Brandy;1995;0
de_Destilado;Destilado;1995;0
de_Bagaceira;Bagaceira;1995;0
de_Licor de bagaceira;Licor de bagaceira;1995;0
de_Vinagre;Vinagre;1995;0
de_Borra líquida;Borra líquida;1995;0
de_Borra seca;Borra seca;1995;0
de_Vinho Composto;Vinho Composto;1995;0
de_Pisco;Pisco;1995;0
de_Vinho orgânico;Vinho orgânico;1995;2454500
de_Espumante orgânico;Espumante orgânico;1995;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;1995;0
de_Vinho acidificado ;Vinho acidificado ;1995;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;1995;0
de_Outros derivados;Outros derivados;1995;0
VINHO DE MESA;VINHO DE MESA;1996;152917771
vm_Tinto;Tinto;1996;115896909
vm_Branco;Branco;1996;24073622
vm_Rosado;Rosado;1996;12947240
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);1996;45325058
vv_Tinto;Tinto;1996;12819866
vv_Branco;Branco;1996;31893892
vv_Rosado;Rosado;1996;611300
SUCO;SUCO;1996;9189900
su_Suco de uva simples;Suco de uva integral;1996;2407900
su_Suco concentrado;Suco de uva concentrado;1996;6782000
su_Suco de uva adoçado;Suco de uva adoçado;1996;0
su_Suco de uva orgânico;Suco de uva orgânico;1996;0
su_Suco de uva reconstituído;Suco de uva reconstituído;1996;0
DERIVADOS;DERIVADOS;1996;12754798
de_Espumante;Espumante;1996;0
de_Espumante moscatel;Espumante moscatel;1996;0
de_Base espumante;Base espumante;1996;0
de_Base espumante moscatel;Base espumante moscatel;1996;0
de_Base Champenoise champanha;Base Champenoise champanha;1996;0
de_Base Charmat champanha;Base Charmat champanha;1996;0
de_Bebida de uva;Bebida de uva;1996;0
de_Polpa de uva;Polpa de uva;1996;0
de_Mosto simples;Mosto simples;1996;12111372
de_Mosto concentrado;Mosto concentrado;1996;292000
de_Mosto de uva com bagaço;Mosto de uva com bagaço;1996;0
de_Mosto dessulfitado;Mosto dessulfitado;1996;0
de_Mistelas;Mistelas;1996;0
de_Néctar de uva;Néctar de uva;1996;0
de_Licorosos;Licorosos;1996;0
de_Compostos;Compostos;1996;0
de_Jeropiga;Jeropiga;1996;0
de_Filtrado;Filtrado;1996;0
de_Frisante;Frisante;1996;0
de_Vinho leve;Vinho leve;1996;0
de_Vinho licoroso;Vinho licoroso;1996;0
de_Brandy;Brandy;1996;0
de_Destilado;Destilado;1996;0
de_Bagaceira;Bagaceira;1996;0
de_Licor de bagaceira;Licor de bagaceira;1996;0
de_Vinagre;Vinagre;1996;0
de_Borra líquida;Borra líquida;1996;0
de_Borra seca;Borra seca;1996;0
de_Vinho Composto;Vinho Composto;1996;0
de_Pisco;Pisco;1996;0
de_Vinho orgânico;Vinho orgânico;1996;351426
de_Espumante orgânico;Espumante orgânico;1996;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;1996;0
de_Vinho acidificado ;Vinho acidificado ;1996;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;1996;0
de_Outros derivados;Outros derivados;1996;0
VINHO DE MESA;VINHO DE MESA;1997;182816047
vm_Tinto;Tinto;1997;116458841
vm_Branco;Branco;1997;41842945
vm_Rosado;Rosado;1997;24514261
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);1997;46988414
vv_Tinto;Tinto;1997;12590647
vv_Branco;Branco;1997;33792167
vv_Rosado;Rosado;1997;605600
SUCO;SUCO;1997;13409014
su_Suco de uva simples;Suco de uva integral;1997;2884969
su_Suco concentrado;Suco de uva concentrado;1997;10524045
su_Suco de uva adoçado;Suco de uva adoçado;1997;0
su_Suco de uva orgânico;Suco de uva orgânico;1997;0
su_Suco de uva reconstituído;Suco de uva reconstituído;1997;0
DERIVADOS;DERIVADOS;1997;24553317
de_Espumante;Espumante;1997;0
de_Espumante moscatel;Espumante moscatel;1997;0
de_Base espumante;Base espumante;1997;0
de_Base espumante moscatel;Base espumante moscatel;1997;0
de_Base Champenoise champanha;Base Champenoise champanha;1997;0
de_Base Charmat champanha;Base Charmat champanha;1997;0
de_Bebida de uva;Bebida de uva;1997;0
de_Polpa de uva;Polpa de uva;1997;0
de_Mosto simples;Mosto simples;1997;19066000
de_Mosto concentrado;Mosto concentrado;1997;490000
de_Mosto de uva com bagaço;Mosto de uva com bagaço;1997;0
de_Mosto dessulfitado;Mosto dessulfitado;1997;0
de_Mistelas;Mistelas;1997;0
de_Néctar de uva;Néctar de uva;1997;0
de_Licorosos;Licorosos;1997;0
de_Compostos;Compostos;1997;0
de_Jeropiga;Jeropiga;1997;0
de_Filtrado;Filtrado;1997;0
de_Frisante;Frisante;1997;0
de_Vinho leve;Vinho leve;1997;0
de_Vinho licoroso;Vinho licoroso;1997;0
de_Brandy;Brandy;1997;0
de_Destilado;Destilado;1997;0
de_Bagaceira;Bagaceira;1997;0
de_Licor de bagaceira;Licor de bagaceira;1997;0
de_Vinagre;Vinagre;1997;0
de_Borra líquida;Borra líquida;1997;0
de_Borra seca;Borra seca;1997;0
de_Vinho Composto;Vinho Composto;1997;0
de_Pisco;Pisco;1997;0
de_Vinho orgânico;Vinho orgânico;1997;4997317
de_Espumante orgânico;Espumante orgânico;1997;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;1997;0
de_Vinho acidificado ;Vinho acidificado ;1997;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;1997;0
de_Outros derivados;Outros derivados;1997;0
VINHO DE MESA;VINHO DE MESA;1998;150814943
vm_Tinto;Tinto;1998;102127865
vm_Branco;Branco;1998;32140249
vm_Rosado;Rosado;1998;16546829
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);1998;33898630
vv_Tinto;Tinto;1998;8716140
vv_Branco;Branco;1998;24384090
vv_Rosado;Rosado;1998;798400
SUCO;SUCO;1998;13904186
su_Suco de uva simples;Suco de uva integral;1998;3904186
su_Suco concentrado;Suco de uva concentrado;1998;10000000
su_Suco de uva adoçado;Suco de uva adoçado;1998;0
su_Suco de uva orgânico;Suco de uva orgânico;1998;0
su_Suco de uva reconstituído;Suco de uva reconstituído;1998;0
DERIVADOS;DERIVADOS;1998;14693351
de_Espumante;Espumante;1998;0
de_Espumante moscatel;Espumante moscatel;1998;0
de_Base espumante;Base espumante;1998;0
de_Base espumante moscatel;Base espumante moscatel;1998;0
de_Base Champenoise champanha;Base Champenoise champanha;1998;0
de_Base Charmat champanha;Base Charmat champanha;1998;0
de_Bebida de uva;Bebida de uva;1998;0
de_Polpa de uva;Polpa de uva;1998;0
de_Mosto simples;Mosto simples;1998;11046570
de_Mosto concentrado;Mosto concentrado;1998;381000
de_Mosto de uva com bagaço;Mosto de uva com bagaço;1998;0
de_Mosto dessulfitado;Mosto dessulfitado;1998;0
de_Mistelas;Mistelas;1998;0
de_Néctar de uva;Néctar de uva;1998;0
de_Licorosos;Licorosos;1998;0
de_Compostos;Compostos;1998;0
de_Jeropiga;Jeropiga;1998;0
de_Filtrado;Filtrado;1998;0
de_Frisante;Frisante;1998;0
de_Vinho leve;Vinho leve;1998;0
de_Vinho licoroso;Vinho licoroso;1998;0
de_Brandy;Brandy;1998;0
de_Destilado;Destilado;1998;0
de_Bagaceira;Bagaceira;1998;0
de_Licor de bagaceira;Licor de bagaceira;1998;0
de_Vinagre;Vinagre;1998;0
de_Borra líquida;Borra líquida;1998;0
de_Borra seca;Borra seca;1998;0
de_Vinho Composto;Vinho Composto;1998;0
de_Pisco;Pisco;1998;0
de_Vinho orgânico;Vinho orgânico;1998;3265781
de_Espumante orgânico;Espumante orgânico;1998;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;1998;0
de_Vinho acidificado ;Vinho acidificado ;1998;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;1998;0
de_Outros derivados;Outros derivados;1998;0
VINHO DE MESA;VINHO DE MESA;1999;226520776
vm_Tinto;Tinto;1999;168149414
vm_Branco;Branco;1999;42528150
vm_Rosado;Rosado;1999;15843212
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);1999;45830497
vv_Tinto;Tinto;1999;14640657
vv_Branco;Branco;1999;30674840
vv_Rosado;Rosado;1999;515000
SUCO;SUCO;1999;15532303
su_Suco de uva simples;Suco de uva integral;1999;4132303
su_Suco concentrado;Suco de uva concentrado;1999;11400000
su_Suco de uva adoçado;Suco de uva adoçado;1999;0
su_Suco de uva orgânico;Suco de uva orgânico;1999;0
su_Suco de uva reconstituído;Suco de uva reconstituído;1999;0
DERIVADOS;DERIVADOS;1999;23422306
de_Espumante;Espumante;1999;6900
de_Espumante moscatel;Espumante moscatel;1999;0
de_Base espumante;Base espumante;1999;0
de_Base espumante moscatel;Base espumante moscatel;1999;0
de_Base Champenoise champanha;Base Champenoise champanha;1999;0
de_Base Charmat champanha;Base Charmat champanha;1999;0
de_Bebida de uva;Bebida de uva;1999;0
de_Polpa de uva;Polpa de uva;1999;0
de_Mosto simples;Mosto simples;1999;14359734
de_Mosto concentrado;Mosto concentrado;1999;411354
de_Mosto de uva com bagaço;Mosto de uva com bagaço;1999;0
de_Mosto dessulfitado;Mosto dessulfitado;1999;0
de_Mistelas;Mistelas;1999;0
de_Néctar de uva;Néctar de uva;1999;0
de_Licorosos;Licorosos;1999;44740
de_Compostos;Compostos;1999;0
de_Jeropiga;Jeropiga;1999;0
de_Filtrado;Filtrado;1999;0
de_Frisante;Frisante;1999;0
de_Vinho leve;Vinho leve;1999;0
de_Vinho licoroso;Vinho licoroso;1999;0
de_Brandy;Brandy;1999;0
de_Destilado;Destilado;1999;7350
de_Bagaceira;Bagaceira;1999;0
de_Licor de bagaceira;Licor de bagaceira;1999;0
de_Vinagre;Vinagre;1999;0
de_Borra líquida;Borra líquida;1999;0
de_Borra seca;Borra seca;1999;0
de_Vinho Composto;Vinho Composto;1999;0
de_Pisco;Pisco;1999;0
de_Vinho orgânico;Vinho orgânico;1999;8592228
de_Espumante orgânico;Espumante orgânico;1999;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;1999;0
de_Vinho acidificado ;Vinho acidificado ;1999;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;1999;0
de_Outros derivados;Outros derivados;1999;0
VINHO DE MESA;VINHO DE MESA;2000;273025576
vm_Tinto;Tinto;2000;208242670
vm_Branco;Branco;2000;44902276
vm_Rosado;Rosado;2000;19880630
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2000;56209739
vv_Tinto;Tinto;2000;18545613
vv_Branco;Branco;2000;36955126
vv_Rosado;Rosado;2000;709000
SUCO;SUCO;2000;17722779
su_Suco de uva simples;Suco de uva integral;2000;3546779
su_Suco concentrado;Suco de uva concentrado;2000;14176000
su_Suco de uva adoçado;Suco de uva adoçado;2000;0
su_Suco de uva orgânico;Suco de uva orgânico;2000;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2000;0
DERIVADOS;DERIVADOS;2000;25959016
de_Espumante;Espumante;2000;71410
de_Espumante moscatel;Espumante moscatel;2000;0
de_Base espumante;Base espumante;2000;0
de_Base espumante moscatel;Base espumante moscatel;2000;0
de_Base Champenoise champanha;Base Champenoise champanha;2000;0
de_Base Charmat champanha;Base Charmat champanha;2000;0
de_Bebida de uva;Bebida de uva;2000;0
de_Polpa de uva;Polpa de uva;2000;0
de_Mosto simples;Mosto simples;2000;16192018
de_Mosto concentrado;Mosto concentrado;2000;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2000;0
de_Mosto dessulfitado;Mosto dessulfitado;2000;0
de_Mistelas;Mistelas;2000;33000
de_Néctar de uva;Néctar de uva;2000;0
de_Licorosos;Licorosos;2000;21000
de_Compostos;Compostos;2000;0
de_Jeropiga;Jeropiga;2000;0
de_Filtrado;Filtrado;2000;0
de_Frisante;Frisante;2000;0
de_Vinho leve;Vinho leve;2000;0
de_Vinho licoroso;Vinho licoroso;2000;0
de_Brandy;Brandy;2000;0
de_Destilado;Destilado;2000;1960
de_Bagaceira;Bagaceira;2000;12700
de_Licor de bagaceira;Licor de bagaceira;2000;0
de_Vinagre;Vinagre;2000;0
de_Borra líquida;Borra líquida;2000;9626928
de_Borra seca;Borra seca;2000;0
de_Vinho Composto;Vinho Composto;2000;0
de_Pisco;Pisco;2000;0
de_Vinho orgânico;Vinho orgânico;2000;0
de_Espumante orgânico;Espumante orgânico;2000;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2000;0
de_Vinho acidificado ;Vinho acidificado ;2000;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2000;0
de_Outros derivados;Outros derivados;2000;0
VINHO DE MESA;VINHO DE MESA;2001;228932458
vm_Tinto;Tinto;2001;175267437
vm_Branco;Branco;2001;44322836
vm_Rosado;Rosado;2001;9342185
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2001;34159277
vv_Tinto;Tinto;2001;13587683
vv_Branco;Branco;2001;20393594
vv_Rosado;Rosado;2001;178000
SUCO;SUCO;2001;17987182
su_Suco de uva simples;Suco de uva integral;2001;5196430
su_Suco concentrado;Suco de uva concentrado;2001;12790752
su_Suco de uva adoçado;Suco de uva adoçado;2001;0
su_Suco de uva orgânico;Suco de uva orgânico;2001;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2001;0
DERIVADOS;DERIVADOS;2001;15498842
de_Espumante;Espumante;2001;0
de_Espumante moscatel;Espumante moscatel;2001;276099
de_Base espumante;Base espumante;2001;0
de_Base espumante moscatel;Base espumante moscatel;2001;0
de_Base Champenoise champanha;Base Champenoise champanha;2001;0
de_Base Charmat champanha;Base Charmat champanha;2001;0
de_Bebida de uva;Bebida de uva;2001;0
de_Polpa de uva;Polpa de uva;2001;0
de_Mosto simples;Mosto simples;2001;6977231
de_Mosto concentrado;Mosto concentrado;2001;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2001;0
de_Mosto dessulfitado;Mosto dessulfitado;2001;0
de_Mistelas;Mistelas;2001;15000
de_Néctar de uva;Néctar de uva;2001;0
de_Licorosos;Licorosos;2001;4000
de_Compostos;Compostos;2001;0
de_Jeropiga;Jeropiga;2001;0
de_Filtrado;Filtrado;2001;0
de_Frisante;Frisante;2001;0
de_Vinho leve;Vinho leve;2001;0
de_Vinho licoroso;Vinho licoroso;2001;0
de_Brandy;Brandy;2001;0
de_Destilado;Destilado;2001;0
de_Bagaceira;Bagaceira;2001;10350
de_Licor de bagaceira;Licor de bagaceira;2001;0
de_Vinagre;Vinagre;2001;0
de_Borra líquida;Borra líquida;2001;8216162
de_Borra seca;Borra seca;2001;0
de_Vinho Composto;Vinho Composto;2001;0
de_Pisco;Pisco;2001;0
de_Vinho orgânico;Vinho orgânico;2001;0
de_Espumante orgânico;Espumante orgânico;2001;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2001;0
de_Vinho acidificado ;Vinho acidificado ;2001;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2001;0
de_Outros derivados;Outros derivados;2001;0
VINHO DE MESA;VINHO DE MESA;2002;259589740
vm_Tinto;Tinto;2002;215892333
vm_Branco;Branco;2002;35329657
vm_Rosado;Rosado;2002;8367750
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2002;31655226
vv_Tinto;Tinto;2002;13619033
vv_Branco;Branco;2002;17911689
vv_Rosado;Rosado;2002;124504
SUCO;SUCO;2002;20228691
su_Suco de uva simples;Suco de uva integral;2002;5505889
su_Suco concentrado;Suco de uva concentrado;2002;14722802
su_Suco de uva adoçado;Suco de uva adoçado;2002;0
su_Suco de uva orgânico;Suco de uva orgânico;2002;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2002;0
DERIVADOS;DERIVADOS;2002;28122348
de_Espumante;Espumante;2002;0
de_Espumante moscatel;Espumante moscatel;2002;0
de_Base espumante;Base espumante;2002;0
de_Base espumante moscatel;Base espumante moscatel;2002;0
de_Base Champenoise champanha;Base Champenoise champanha;2002;0
de_Base Charmat champanha;Base Charmat champanha;2002;0
de_Bebida de uva;Bebida de uva;2002;0
de_Polpa de uva;Polpa de uva;2002;0
de_Mosto simples;Mosto simples;2002;12875000
de_Mosto concentrado;Mosto concentrado;2002;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2002;0
de_Mosto dessulfitado;Mosto dessulfitado;2002;0
de_Mistelas;Mistelas;2002;0
de_Néctar de uva;Néctar de uva;2002;0
de_Licorosos;Licorosos;2002;0
de_Compostos;Compostos;2002;0
de_Jeropiga;Jeropiga;2002;0
de_Filtrado;Filtrado;2002;0
de_Frisante;Frisante;2002;0
de_Vinho leve;Vinho leve;2002;0
de_Vinho licoroso;Vinho licoroso;2002;0
de_Brandy;Brandy;2002;0
de_Destilado;Destilado;2002;0
de_Bagaceira;Bagaceira;2002;0
de_Licor de bagaceira;Licor de bagaceira;2002;0
de_Vinagre;Vinagre;2002;0
de_Borra líquida;Borra líquida;2002;8541861
de_Borra seca;Borra seca;2002;0
de_Vinho Composto;Vinho Composto;2002;0
de_Pisco;Pisco;2002;0
de_Vinho orgânico;Vinho orgânico;2002;6705487
de_Espumante orgânico;Espumante orgânico;2002;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2002;0
de_Vinho acidificado ;Vinho acidificado ;2002;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2002;0
de_Outros derivados;Outros derivados;2002;0
VINHO DE MESA;VINHO DE MESA;2003;202545724
vm_Tinto;Tinto;2003;155513687
vm_Branco;Branco;2003;40861639
vm_Rosado;Rosado;2003;6170398
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2003;29551457
vv_Tinto;Tinto;2003;15357576
vv_Branco;Branco;2003;14058481
vv_Rosado;Rosado;2003;135400
SUCO;SUCO;2003;12420745
su_Suco de uva simples;Suco de uva integral;2003;1372381
su_Suco concentrado;Suco de uva concentrado;2003;11048364
su_Suco de uva adoçado;Suco de uva adoçado;2003;0
su_Suco de uva orgânico;Suco de uva orgânico;2003;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2003;0
DERIVADOS;DERIVADOS;2003;24108352
de_Espumante;Espumante;2003;0
de_Espumante moscatel;Espumante moscatel;2003;147600
de_Base espumante;Base espumante;2003;0
de_Base espumante moscatel;Base espumante moscatel;2003;0
de_Base Champenoise champanha;Base Champenoise champanha;2003;0
de_Base Charmat champanha;Base Charmat champanha;2003;0
de_Bebida de uva;Bebida de uva;2003;0
de_Polpa de uva;Polpa de uva;2003;0
de_Mosto simples;Mosto simples;2003;13172480
de_Mosto concentrado;Mosto concentrado;2003;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2003;0
de_Mosto dessulfitado;Mosto dessulfitado;2003;0
de_Mistelas;Mistelas;2003;5500
de_Néctar de uva;Néctar de uva;2003;0
de_Licorosos;Licorosos;2003;34420
de_Compostos;Compostos;2003;0
de_Jeropiga;Jeropiga;2003;0
de_Filtrado;Filtrado;2003;0
de_Frisante;Frisante;2003;0
de_Vinho leve;Vinho leve;2003;11000
de_Vinho licoroso;Vinho licoroso;2003;0
de_Brandy;Brandy;2003;0
de_Destilado;Destilado;2003;0
de_Bagaceira;Bagaceira;2003;26800
de_Licor de bagaceira;Licor de bagaceira;2003;0
de_Vinagre;Vinagre;2003;0
de_Borra líquida;Borra líquida;2003;3126172
de_Borra seca;Borra seca;2003;0
de_Vinho Composto;Vinho Composto;2003;0
de_Pisco;Pisco;2003;0
de_Vinho orgânico;Vinho orgânico;2003;7584380
de_Espumante orgânico;Espumante orgânico;2003;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2003;0
de_Vinho acidificado ;Vinho acidificado ;2003;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2003;0
de_Outros derivados;Outros derivados;2003;0
VINHO DE MESA;VINHO DE MESA;2004;313962284
vm_Tinto;Tinto;2004;254172425
vm_Branco;Branco;2004;51719967
vm_Rosado;Rosado;2004;8069892
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2004;42902608
vv_Tinto;Tinto;2004;23062182
vv_Branco;Branco;2004;19803647
vv_Rosado;Rosado;2004;36779
SUCO;SUCO;2004;24078112
su_Suco de uva simples;Suco de uva integral;2004;6222380
su_Suco concentrado;Suco de uva concentrado;2004;17855732
su_Suco de uva adoçado;Suco de uva adoçado;2004;0
